_time,sender,subject,attachments,recipients,recipients_email_domain,leaver,Termination,time_month,account_type,wordlist_attachment,wordlist_subject,bunit,department,status,user_response,final_outcome,policy_name
2025-06-12T23:02:24,bob@company.com,Resignation Letter,cv.pdf,erin@partner.org,partner.org,NO,2025-09,2025-07,employee,salary,confidential,Engineering,Accounting,High,a,h,policy_A
2025-07-18T13:04:41,alice@company.com,Confidential Proposal,contract.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,contractor,confidential,salary,HR,Accounting,High,a,f,policy_C
2025-06-14T22:58:16,dave@company.com,Project Update,org.pdf,sara@client.com,client.com,YES,2025-11,2025-07,contractor,-,confidential,Finance,Accounting,Medium,b,h,policy_C
2025-07-14T08:55:37,dave@company.com,Project Update,home.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,intern,-,confidential,Engineering,Development,High,c,g,policy_C
2025-06-04T09:42:59,bob@company.com,Confidential Proposal,cv.pdf,sara@client.com,client.com,NO,2025-11,2025-07,employee,salary,-,Finance,Recruitment,Medium,b,g,policy_A
2025-06-29T05:24:41,carol@company.com,Resignation Letter,-,john@vendor.org,vendor.org,YES,2025-08,2025-07,employee,salary,salary,Engineering,Development,Medium,c,h,Ploicy_B
2025-07-24T02:55:32,dave@company.com,Quarterly Report,-,sara@client.com,client.com,YES,2025-08,2025-07,employee,confidential,confidential,HR,Recruitment,Critical,c,f,policy_C
2025-07-11T00:49:21,dave@company.com,Project Update,home.pdf,dave@external.com,external.com,NO,2025-12,2025-07,contractor,-,confidential,Engineering,Development,Medium,c,h,policy_A
2025-07-11T19:50:19,dave@company.com,Project Update,cv.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,contractor,salary,salary,Engineering,Development,High,b,g,Ploicy_B
2025-07-24T19:32:55,carol@company.com,Quarterly Report,home.pdf,erin@partner.org,partner.org,YES,2025-07,2025-07,employee,confidential,-,Finance,Accounting,Low,b,f,Ploicy_B
2025-06-12T05:00:49,alice@company.com,Quarterly Report,report.pdf,erin@partner.org,partner.org,NO,2025-12,2025-07,contractor,-,-,HR,Recruitment,Critical,b,f,policy_C
2025-06-19T23:43:35,bob@company.com,Quarterly Report,contract.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,employee,-,salary,Engineering,Accounting,Critical,a,g,policy_C
2025-07-07T01:28:23,dave@company.com,Confidential Proposal,cv.pdf,sara@client.com,client.com,YES,2025-09,2025-07,employee,confidential,-,HR,Recruitment,High,c,g,Ploicy_B
2025-07-23T07:48:46,dave@company.com,Project Update,-,dave@external.com,external.com,NO,2025-08,2025-07,intern,-,salary,Engineering,Development,High,a,g,policy_A
2025-07-20T09:37:09,alice@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,YES,2025-09,2025-07,employee,confidential,salary,HR,Development,Medium,a,g,policy_C
2025-06-03T19:44:55,bob@company.com,Confidential Proposal,org.pdf,erin@partner.org,partner.org,NO,2025-09,2025-07,contractor,confidential,salary,Engineering,Accounting,Low,b,g,Ploicy_B
2025-07-25T02:36:43,dave@company.com,Confidential Proposal,cv.pdf,john@vendor.org,vendor.org,YES,2025-11,2025-07,contractor,salary,-,Engineering,Development,High,b,h,policy_C
2025-07-15T14:09:37,bob@company.com,Resignation Letter,report.pdf,sara@client.com,client.com,YES,2025-09,2025-07,employee,-,salary,HR,Recruitment,Medium,a,f,policy_A
2025-07-12T18:35:01,dave@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,NO,2025-08,2025-07,contractor,salary,-,Engineering,Development,Critical,b,h,policy_C
2025-07-31T19:28:08,bob@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,NO,2025-08,2025-07,employee,salary,salary,Finance,Accounting,Low,a,f,policy_A
2025-07-17T12:03:50,alice@company.com,Resignation Letter,org.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,employee,confidential,salary,Engineering,Recruitment,High,b,g,Ploicy_B
2025-07-11T06:25:00,bob@company.com,Resignation Letter,org.pdf,dave@external.com,external.com,NO,2025-09,2025-07,contractor,salary,-,HR,Development,Critical,b,h,policy_C
2025-06-18T12:27:10,alice@company.com,Quarterly Report,org.pdf,sara@client.com,client.com,YES,2025-07,2025-07,contractor,confidential,-,HR,Development,Low,a,h,policy_A
2025-06-02T21:18:04,carol@company.com,Quarterly Report,cv.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,employee,salary,confidential,HR,Recruitment,Critical,c,g,policy_A
2025-06-07T00:39:49,alice@company.com,Project Update,contract.pdf,dave@external.com,external.com,YES,2025-11,2025-07,employee,-,confidential,Finance,Development,Medium,c,f,policy_A
2025-07-11T02:46:05,carol@company.com,Resignation Letter,report.pdf,sara@client.com,client.com,NO,2025-11,2025-07,contractor,salary,confidential,Engineering,Recruitment,Critical,a,h,policy_C
2025-07-18T07:41:37,alice@company.com,Quarterly Report,-,erin@partner.org,partner.org,YES,2025-09,2025-07,contractor,-,salary,Finance,Accounting,Medium,b,h,policy_A
2025-07-22T23:22:18,dave@company.com,Project Update,org.pdf,erin@partner.org,partner.org,YES,2025-12,2025-07,contractor,salary,salary,HR,Accounting,Medium,a,f,policy_C
2025-07-18T18:09:51,carol@company.com,Quarterly Report,org.pdf,john@vendor.org,vendor.org,YES,2025-12,2025-07,contractor,confidential,salary,Engineering,Accounting,Critical,a,g,Ploicy_B
2025-07-09T20:33:16,bob@company.com,Project Update,-,john@vendor.org,vendor.org,YES,2025-09,2025-07,contractor,-,salary,Finance,Accounting,Low,b,g,Ploicy_B
2025-07-29T14:09:45,carol@company.com,Project Update,-,sara@client.com,client.com,NO,2025-08,2025-07,employee,confidential,confidential,Finance,Recruitment,Medium,b,f,policy_C
2025-06-29T22:11:17,alice@company.com,Project Update,-,john@vendor.org,vendor.org,NO,2025-09,2025-07,contractor,salary,confidential,Engineering,Recruitment,Medium,c,g,policy_A
2025-07-19T22:48:03,carol@company.com,Resignation Letter,org.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,intern,-,confidential,Engineering,Recruitment,Critical,c,g,Ploicy_B
2025-06-11T18:13:05,bob@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,NO,2025-07,2025-07,intern,salary,salary,Finance,Accounting,High,a,f,Ploicy_B
2025-07-21T03:40:46,dave@company.com,Resignation Letter,org.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,intern,-,salary,Finance,Recruitment,Critical,a,f,Ploicy_B
2025-06-02T13:55:59,bob@company.com,Resignation Letter,report.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,employee,confidential,confidential,Finance,Recruitment,Medium,b,f,Ploicy_B
2025-07-06T09:26:51,alice@company.com,Project Update,org.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,employee,-,-,Engineering,Accounting,Low,b,h,policy_A
2025-06-18T06:30:37,bob@company.com,Quarterly Report,-,erin@partner.org,partner.org,YES,2025-07,2025-07,employee,confidential,-,Engineering,Accounting,Medium,c,f,policy_A
2025-07-13T20:28:04,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,intern,salary,-,Finance,Recruitment,Low,c,f,policy_C
2025-07-13T18:58:09,carol@company.com,Confidential Proposal,contract.pdf,erin@partner.org,partner.org,YES,2025-10,2025-07,contractor,-,salary,Finance,Accounting,Low,b,f,Ploicy_B
2025-06-23T23:45:19,bob@company.com,Resignation Letter,home.pdf,sara@client.com,client.com,NO,2025-11,2025-07,employee,confidential,confidential,Engineering,Recruitment,High,b,f,policy_A
2025-06-25T06:29:01,dave@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,NO,2025-08,2025-07,employee,confidential,salary,HR,Development,Critical,b,g,policy_C
2025-07-25T00:22:14,carol@company.com,Project Update,-,sara@client.com,client.com,YES,2025-09,2025-07,employee,-,confidential,Engineering,Recruitment,Medium,c,f,Ploicy_B
2025-06-21T08:35:23,dave@company.com,Project Update,cv.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,employee,confidential,salary,Engineering,Development,Medium,a,g,policy_C
2025-06-25T05:54:22,alice@company.com,Project Update,report.pdf,sara@client.com,client.com,NO,2025-07,2025-07,employee,-,salary,HR,Accounting,High,b,f,Ploicy_B
2025-07-09T11:29:18,carol@company.com,Confidential Proposal,contract.pdf,sara@client.com,client.com,YES,2025-09,2025-07,intern,-,-,Engineering,Development,Low,c,f,policy_A
2025-07-14T17:09:05,dave@company.com,Project Update,org.pdf,john@vendor.org,vendor.org,YES,2025-07,2025-07,employee,confidential,salary,Finance,Recruitment,Low,c,h,policy_C
2025-06-29T06:28:13,alice@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,employee,salary,salary,Finance,Development,Medium,c,f,policy_A
2025-07-19T01:07:56,dave@company.com,Confidential Proposal,home.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,employee,-,salary,Engineering,Recruitment,High,c,h,policy_A
2025-07-17T11:39:09,dave@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,NO,2025-09,2025-07,employee,confidential,salary,HR,Recruitment,Medium,a,h,Ploicy_B
2025-06-22T03:39:02,bob@company.com,Resignation Letter,cv.pdf,dave@external.com,external.com,NO,2025-09,2025-07,intern,confidential,confidential,Finance,Recruitment,High,c,f,policy_A
2025-06-12T18:18:57,alice@company.com,Quarterly Report,report.pdf,erin@partner.org,partner.org,NO,2025-12,2025-07,employee,-,salary,HR,Development,Critical,c,h,Ploicy_B
2025-07-12T16:40:44,dave@company.com,Confidential Proposal,org.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,intern,-,salary,HR,Accounting,High,c,h,Ploicy_B
2025-06-21T19:03:38,bob@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,NO,2025-07,2025-07,contractor,salary,-,Finance,Accounting,High,c,g,policy_C
2025-06-25T19:16:44,dave@company.com,Project Update,contract.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,-,salary,Engineering,Development,Low,c,h,policy_A
2025-06-05T14:22:27,dave@company.com,Quarterly Report,contract.pdf,erin@partner.org,partner.org,NO,2025-09,2025-07,contractor,-,salary,Finance,Accounting,High,b,g,policy_A
2025-07-24T16:45:03,dave@company.com,Project Update,contract.pdf,dave@external.com,external.com,NO,2025-07,2025-07,contractor,-,salary,HR,Recruitment,Critical,a,f,policy_C
2025-07-12T09:43:35,dave@company.com,Resignation Letter,contract.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,contractor,-,salary,Finance,Recruitment,High,a,h,Ploicy_B
2025-07-23T08:14:57,alice@company.com,Confidential Proposal,contract.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,employee,salary,salary,HR,Recruitment,Low,a,f,Ploicy_B
2025-06-04T00:29:35,bob@company.com,Resignation Letter,report.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,intern,confidential,confidential,Engineering,Development,Critical,a,h,policy_A
2025-07-17T07:02:49,dave@company.com,Confidential Proposal,report.pdf,sara@client.com,client.com,YES,2025-08,2025-07,contractor,-,salary,HR,Development,High,b,h,policy_C
2025-06-14T16:12:32,alice@company.com,Project Update,org.pdf,sara@client.com,client.com,YES,2025-11,2025-07,employee,salary,confidential,HR,Development,Low,c,g,policy_C
2025-07-22T18:26:21,dave@company.com,Quarterly Report,org.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,contractor,confidential,confidential,HR,Recruitment,Low,b,f,Ploicy_B
2025-07-01T09:00:28,alice@company.com,Project Update,home.pdf,sara@client.com,client.com,NO,2025-09,2025-07,employee,salary,-,Finance,Accounting,Low,a,h,policy_A
2025-07-30T22:42:48,alice@company.com,Project Update,contract.pdf,sara@client.com,client.com,NO,2025-11,2025-07,intern,salary,salary,Engineering,Development,High,a,g,Ploicy_B
2025-06-25T12:35:28,bob@company.com,Quarterly Report,home.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,intern,salary,salary,Engineering,Accounting,Critical,c,h,Ploicy_B
2025-06-07T03:44:51,bob@company.com,Project Update,-,john@vendor.org,vendor.org,YES,2025-09,2025-07,intern,-,confidential,Engineering,Recruitment,Low,a,f,policy_A
2025-06-29T00:19:30,dave@company.com,Quarterly Report,cv.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,contractor,salary,salary,Finance,Recruitment,Low,c,h,policy_C
2025-06-05T05:49:02,dave@company.com,Resignation Letter,-,dave@external.com,external.com,YES,2025-08,2025-07,intern,salary,-,Engineering,Recruitment,Critical,c,g,policy_A
2025-07-28T02:38:13,dave@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,YES,2025-11,2025-07,contractor,salary,-,Finance,Development,Low,a,g,Ploicy_B
2025-06-08T02:13:24,carol@company.com,Confidential Proposal,contract.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,employee,salary,confidential,Engineering,Accounting,Low,b,g,policy_A
2025-06-29T12:19:49,bob@company.com,Resignation Letter,contract.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,intern,-,confidential,HR,Recruitment,Low,a,g,Ploicy_B
2025-06-05T00:18:21,carol@company.com,Project Update,org.pdf,dave@external.com,external.com,YES,2025-08,2025-07,intern,confidential,salary,HR,Development,Medium,b,h,Ploicy_B
2025-06-02T01:51:17,carol@company.com,Project Update,cv.pdf,dave@external.com,external.com,YES,2025-12,2025-07,contractor,salary,salary,Finance,Development,Critical,a,f,policy_A
2025-06-02T02:39:33,dave@company.com,Project Update,cv.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,contractor,salary,confidential,HR,Accounting,Low,c,f,policy_A
2025-07-02T02:33:06,bob@company.com,Resignation Letter,report.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,employee,-,confidential,Finance,Recruitment,Low,c,h,Ploicy_B
2025-06-11T14:58:23,bob@company.com,Confidential Proposal,cv.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,contractor,salary,salary,HR,Accounting,Low,b,f,policy_C
2025-07-26T06:13:59,dave@company.com,Quarterly Report,contract.pdf,erin@partner.org,partner.org,NO,2025-09,2025-07,intern,confidential,salary,Finance,Accounting,Low,c,h,policy_C
2025-06-10T18:27:19,dave@company.com,Quarterly Report,org.pdf,john@vendor.org,vendor.org,NO,2025-09,2025-07,contractor,-,confidential,HR,Development,Medium,b,f,policy_C
2025-07-18T04:19:47,bob@company.com,Quarterly Report,org.pdf,sara@client.com,client.com,YES,2025-10,2025-07,contractor,-,-,Finance,Development,High,b,g,policy_C
2025-07-08T15:46:27,alice@company.com,Quarterly Report,report.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,contractor,salary,-,Finance,Accounting,High,c,h,Ploicy_B
2025-06-27T11:03:46,alice@company.com,Project Update,cv.pdf,sara@client.com,client.com,YES,2025-12,2025-07,employee,confidential,salary,Finance,Development,High,b,f,policy_C
2025-07-06T14:20:59,carol@company.com,Confidential Proposal,org.pdf,sara@client.com,client.com,NO,2025-12,2025-07,employee,salary,-,HR,Accounting,Medium,c,g,policy_A
2025-07-11T16:09:44,bob@company.com,Quarterly Report,org.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,contractor,-,-,HR,Accounting,Medium,c,h,policy_A
2025-06-06T18:54:16,bob@company.com,Resignation Letter,cv.pdf,sara@client.com,client.com,NO,2025-10,2025-07,contractor,salary,salary,Engineering,Accounting,High,a,h,policy_C
2025-07-09T02:50:11,dave@company.com,Project Update,contract.pdf,sara@client.com,client.com,YES,2025-09,2025-07,employee,-,salary,Engineering,Development,Low,b,f,policy_C
2025-06-22T10:35:20,alice@company.com,Resignation Letter,-,erin@partner.org,partner.org,YES,2025-08,2025-07,intern,confidential,-,HR,Development,Critical,b,g,Ploicy_B
2025-07-01T02:45:56,carol@company.com,Quarterly Report,-,john@vendor.org,vendor.org,NO,2025-09,2025-07,contractor,-,salary,Finance,Development,Medium,c,h,policy_C
2025-06-08T16:00:16,dave@company.com,Confidential Proposal,cv.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,contractor,confidential,confidential,HR,Accounting,Low,c,h,Ploicy_B
2025-07-27T17:35:05,alice@company.com,Resignation Letter,cv.pdf,dave@external.com,external.com,YES,2025-12,2025-07,employee,salary,-,Finance,Accounting,Critical,a,f,policy_C
2025-07-11T02:32:08,dave@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,YES,2025-09,2025-07,intern,-,confidential,Finance,Accounting,Low,c,f,policy_C
2025-06-09T19:23:30,dave@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,intern,-,salary,HR,Recruitment,Medium,c,h,Ploicy_B
2025-06-16T17:03:09,alice@company.com,Project Update,home.pdf,john@vendor.org,vendor.org,NO,2025-09,2025-07,employee,confidential,confidential,HR,Recruitment,High,a,h,policy_A
2025-06-25T09:48:37,dave@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,YES,2025-11,2025-07,contractor,salary,-,HR,Development,Critical,a,f,policy_C
2025-06-07T08:06:19,alice@company.com,Resignation Letter,-,erin@partner.org,partner.org,YES,2025-10,2025-07,contractor,salary,confidential,Engineering,Recruitment,Medium,c,f,Ploicy_B
2025-07-14T23:01:21,dave@company.com,Quarterly Report,report.pdf,sara@client.com,client.com,NO,2025-11,2025-07,employee,salary,salary,Engineering,Accounting,Low,c,g,policy_C
2025-06-13T01:35:34,alice@company.com,Project Update,org.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,intern,confidential,confidential,HR,Recruitment,High,c,h,policy_A
2025-07-10T07:32:26,carol@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,YES,2025-12,2025-07,contractor,salary,salary,Engineering,Development,Medium,c,g,policy_C
2025-07-04T10:57:34,dave@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,YES,2025-10,2025-07,intern,confidential,confidential,HR,Recruitment,High,b,f,policy_C
2025-07-27T20:16:08,alice@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,contractor,-,salary,Finance,Recruitment,Medium,b,f,Ploicy_B
2025-07-09T14:25:36,bob@company.com,Quarterly Report,org.pdf,john@vendor.org,vendor.org,YES,2025-11,2025-07,employee,-,salary,Finance,Development,Critical,b,g,policy_A
2025-07-25T04:10:04,alice@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,NO,2025-08,2025-07,intern,-,-,Engineering,Recruitment,Low,a,f,Ploicy_B
2025-07-13T16:07:50,carol@company.com,Resignation Letter,-,dave@external.com,external.com,NO,2025-12,2025-07,intern,-,confidential,Engineering,Accounting,Critical,c,f,policy_C
2025-07-02T06:46:08,alice@company.com,Resignation Letter,org.pdf,erin@partner.org,partner.org,YES,2025-07,2025-07,employee,confidential,-,Engineering,Recruitment,Critical,b,f,policy_A
2025-07-08T00:35:56,carol@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,NO,2025-10,2025-07,employee,salary,salary,Engineering,Recruitment,High,a,h,Ploicy_B
2025-07-08T18:35:53,dave@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,employee,-,-,Finance,Development,Low,a,g,policy_C
2025-07-24T22:23:32,dave@company.com,Resignation Letter,contract.pdf,erin@partner.org,partner.org,NO,2025-12,2025-07,intern,confidential,-,Finance,Development,Low,c,h,policy_A
2025-06-06T04:18:21,bob@company.com,Confidential Proposal,home.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,contractor,-,-,Engineering,Recruitment,Low,b,f,policy_C
2025-06-04T19:44:04,carol@company.com,Confidential Proposal,contract.pdf,sara@client.com,client.com,NO,2025-12,2025-07,contractor,salary,-,Engineering,Recruitment,Critical,c,f,policy_A
2025-06-30T23:24:12,alice@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,contractor,-,salary,Engineering,Development,High,a,h,Ploicy_B
2025-07-04T10:12:14,alice@company.com,Quarterly Report,home.pdf,dave@external.com,external.com,YES,2025-08,2025-07,contractor,confidential,confidential,Engineering,Accounting,High,c,g,policy_A
2025-07-24T08:02:17,dave@company.com,Project Update,home.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,employee,-,confidential,Engineering,Development,Critical,a,f,policy_C
2025-07-11T21:11:03,alice@company.com,Project Update,-,sara@client.com,client.com,NO,2025-07,2025-07,employee,-,-,HR,Development,High,a,h,policy_A
2025-06-02T04:57:47,dave@company.com,Resignation Letter,report.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,intern,confidential,confidential,HR,Recruitment,Critical,a,g,Ploicy_B
2025-07-15T11:05:25,dave@company.com,Project Update,report.pdf,sara@client.com,client.com,NO,2025-11,2025-07,intern,confidential,confidential,Finance,Development,Medium,b,h,Ploicy_B
2025-07-31T11:05:45,carol@company.com,Quarterly Report,org.pdf,dave@external.com,external.com,NO,2025-11,2025-07,intern,confidential,salary,HR,Accounting,Medium,c,g,Ploicy_B
2025-07-16T18:30:43,carol@company.com,Confidential Proposal,org.pdf,sara@client.com,client.com,YES,2025-07,2025-07,intern,confidential,confidential,Finance,Recruitment,Medium,c,h,Ploicy_B
2025-07-14T13:12:27,bob@company.com,Quarterly Report,contract.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,employee,salary,confidential,Finance,Development,Low,a,g,Ploicy_B
2025-07-12T06:05:37,carol@company.com,Resignation Letter,org.pdf,sara@client.com,client.com,NO,2025-11,2025-07,contractor,salary,salary,Engineering,Accounting,Low,c,g,policy_C
2025-07-05T10:53:10,bob@company.com,Project Update,cv.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,intern,confidential,confidential,Finance,Recruitment,High,c,f,policy_C
2025-06-06T21:37:27,carol@company.com,Resignation Letter,-,erin@partner.org,partner.org,NO,2025-09,2025-07,contractor,-,salary,Engineering,Recruitment,Critical,c,h,Ploicy_B
2025-06-04T08:53:22,alice@company.com,Resignation Letter,cv.pdf,sara@client.com,client.com,YES,2025-11,2025-07,employee,confidential,confidential,HR,Development,Low,c,f,Ploicy_B
2025-07-09T14:17:54,bob@company.com,Quarterly Report,home.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,employee,confidential,confidential,Engineering,Recruitment,Medium,a,f,policy_A
2025-06-22T18:19:55,dave@company.com,Quarterly Report,cv.pdf,sara@client.com,client.com,YES,2025-11,2025-07,employee,salary,-,Finance,Recruitment,Medium,b,f,Ploicy_B
2025-06-11T09:15:05,alice@company.com,Project Update,-,sara@client.com,client.com,NO,2025-11,2025-07,contractor,-,salary,Finance,Recruitment,High,a,g,policy_C
2025-07-28T05:03:54,alice@company.com,Project Update,report.pdf,sara@client.com,client.com,NO,2025-11,2025-07,contractor,-,confidential,Finance,Recruitment,Medium,c,f,policy_C
2025-06-29T23:45:16,dave@company.com,Confidential Proposal,cv.pdf,dave@external.com,external.com,YES,2025-09,2025-07,intern,confidential,confidential,Finance,Accounting,Low,c,g,policy_C
2025-06-12T06:47:56,alice@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,YES,2025-11,2025-07,employee,salary,salary,Finance,Development,Medium,a,h,policy_A
2025-07-09T09:44:19,alice@company.com,Project Update,-,dave@external.com,external.com,NO,2025-08,2025-07,intern,-,salary,Finance,Accounting,Low,b,f,Ploicy_B
2025-07-25T06:09:47,bob@company.com,Resignation Letter,org.pdf,sara@client.com,client.com,YES,2025-08,2025-07,intern,salary,salary,Engineering,Accounting,Medium,b,g,Ploicy_B
2025-06-30T21:48:17,alice@company.com,Confidential Proposal,report.pdf,john@vendor.org,vendor.org,YES,2025-11,2025-07,contractor,salary,-,Finance,Recruitment,Low,a,h,policy_A
2025-06-18T04:58:38,bob@company.com,Quarterly Report,contract.pdf,sara@client.com,client.com,YES,2025-12,2025-07,contractor,salary,salary,Finance,Accounting,Critical,b,g,policy_A
2025-07-03T20:27:29,carol@company.com,Quarterly Report,home.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,contractor,salary,salary,HR,Development,High,b,h,policy_C
2025-07-16T20:30:23,bob@company.com,Quarterly Report,-,dave@external.com,external.com,YES,2025-12,2025-07,contractor,salary,salary,Engineering,Development,Critical,b,f,policy_A
2025-07-01T15:48:38,dave@company.com,Confidential Proposal,home.pdf,sara@client.com,client.com,NO,2025-11,2025-07,employee,salary,confidential,Engineering,Recruitment,Medium,c,g,policy_A
2025-06-09T12:38:09,dave@company.com,Project Update,-,dave@external.com,external.com,NO,2025-12,2025-07,contractor,salary,confidential,HR,Recruitment,Low,a,h,policy_C
2025-07-24T08:40:11,alice@company.com,Quarterly Report,cv.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,contractor,salary,confidential,HR,Recruitment,Low,c,h,policy_C
2025-06-13T12:49:25,bob@company.com,Resignation Letter,cv.pdf,dave@external.com,external.com,NO,2025-09,2025-07,intern,-,confidential,Finance,Recruitment,Medium,b,h,Ploicy_B
2025-07-15T23:32:15,alice@company.com,Quarterly Report,org.pdf,sara@client.com,client.com,NO,2025-10,2025-07,contractor,salary,salary,Engineering,Recruitment,Critical,c,g,policy_A
2025-06-20T15:40:38,carol@company.com,Confidential Proposal,home.pdf,sara@client.com,client.com,NO,2025-12,2025-07,intern,-,salary,Engineering,Development,Medium,b,f,policy_A
2025-07-28T01:25:36,dave@company.com,Confidential Proposal,contract.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,contractor,-,salary,Finance,Recruitment,Critical,a,f,Ploicy_B
2025-06-12T10:55:42,carol@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,intern,-,confidential,Finance,Development,High,a,h,policy_C
2025-06-30T02:39:02,dave@company.com,Project Update,-,sara@client.com,client.com,NO,2025-11,2025-07,employee,-,confidential,Engineering,Accounting,Critical,b,f,policy_C
2025-06-16T22:38:13,bob@company.com,Confidential Proposal,report.pdf,sara@client.com,client.com,YES,2025-08,2025-07,contractor,confidential,confidential,Engineering,Development,Low,a,f,policy_C
2025-06-06T21:15:11,bob@company.com,Project Update,contract.pdf,john@vendor.org,vendor.org,YES,2025-12,2025-07,employee,-,confidential,Finance,Development,Critical,a,f,Ploicy_B
2025-07-04T13:12:51,dave@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,intern,salary,-,Finance,Accounting,Medium,b,f,policy_C
2025-06-05T00:40:38,alice@company.com,Project Update,-,john@vendor.org,vendor.org,YES,2025-08,2025-07,contractor,salary,confidential,HR,Accounting,Medium,a,h,policy_C
2025-06-27T11:25:57,carol@company.com,Resignation Letter,contract.pdf,dave@external.com,external.com,NO,2025-12,2025-07,contractor,salary,-,Engineering,Recruitment,Low,c,g,policy_C
2025-06-06T17:24:32,dave@company.com,Resignation Letter,org.pdf,dave@external.com,external.com,YES,2025-08,2025-07,employee,confidential,salary,Finance,Recruitment,Medium,b,f,policy_C
2025-06-12T11:23:39,carol@company.com,Resignation Letter,-,john@vendor.org,vendor.org,NO,2025-11,2025-07,intern,confidential,confidential,Engineering,Development,Medium,b,f,Ploicy_B
2025-07-05T04:22:03,bob@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,YES,2025-10,2025-07,intern,-,salary,Finance,Accounting,Critical,c,h,policy_A
2025-08-01T05:10:07,carol@company.com,Confidential Proposal,-,dave@external.com,external.com,YES,2025-12,2025-07,employee,-,salary,Engineering,Recruitment,Critical,c,f,policy_C
2025-06-04T18:07:40,dave@company.com,Resignation Letter,-,dave@external.com,external.com,YES,2025-09,2025-07,employee,-,confidential,Engineering,Recruitment,Critical,a,g,Ploicy_B
2025-07-02T01:35:15,carol@company.com,Project Update,contract.pdf,sara@client.com,client.com,NO,2025-08,2025-07,intern,salary,salary,Finance,Recruitment,Critical,c,g,policy_A
2025-07-17T14:51:19,carol@company.com,Project Update,org.pdf,dave@external.com,external.com,NO,2025-08,2025-07,employee,salary,salary,HR,Recruitment,Critical,a,h,policy_C
