_time,sender,subject,attachments,recipients,recipients_email_domain,leaver,Termination,time_month,account_type,wordlist_attachment,wordlist_subject,bunit,department,status,user_response,final_outcome,policy_name
2025-06-16T08:24:12.281082,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-444,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281059,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-445,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281083,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-446,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281060,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-447,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281084,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-448,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281061,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-449,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281085,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-450,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281062,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-451,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281086,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-452,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281063,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-453,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281087,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-454,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281064,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-455,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281088,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-456,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281065,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-457,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281089,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-458,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281066,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-459,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281090,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-460,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281067,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-461,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281091,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-462,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281068,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-463,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281092,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-464,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281069,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-465,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281093,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-466,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281070,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-467,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281094,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-468,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281071,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-469,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281095,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-470,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281072,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-471,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281096,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-472,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281073,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-473,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281097,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-474,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281074,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-475,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281098,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-476,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281075,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-477,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281099,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-478,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281076,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-479,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281100,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-480,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281077,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-481,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281101,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-482,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281078,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-483,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281102,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-484,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281079,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-485,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281103,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-486,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281080,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-487,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281104,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-488,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281081,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-489,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281105,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-490,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
